temperatura,pressao,posicao_valvula,vazao_massica
20.9977,6.835,0.5016,0.339
21.3622,7.7841,0.5924,0.4605
23.4745,5.673,0.8604,0.4721
25.9171,5.1618,0.5748,0.2828
21.6482,1.2346,0.7638,0.0439
25.2747,3.801,0.8388,0.2908
26.98,3.4541,0.4378,0.1351
20.116,6.7926,0.0057,0.0038
25.6227,3.6175,0.6187,0.2022
21.6418,2.9896,0.0401,0.0105
25.2069,6.8252,0.6437,0.4313
22.1704,3.1581,0.299,0.0834
28.8958,2.2051,0.3338,0.0575
26.6825,7.0791,0.3024,0.2103
23.8058,2.319,0.1957,0.0365
25.4752,5.7978,0.8086,0.453
28.6111,2.047,0.9762,0.151
24.5222,7.4801,0.2977,0.2205
28.5635,2.8173,0.1258,0.0301
25.8541,3.4073,0.7765,0.2361
27.3487,5.5964,0.9065,0.4868
28.4655,3.9794,0.5057,0.1841
29.0263,2.3942,0.6072,0.1172
25.9052,4.4188,0.799,0.3296
26.6929,4.6798,0.9091,0.3999
22.3853,3.3089,0.1465,0.0432
22.5612,6.3954,0.6966,0.4368
26.2399,3.1514,0.291,0.0804
21.1186,5.2265,0.6535,0.3287
29.3437,4.8848,0.6844,0.3147
27.2822,3.9309,0.2801,0.1007
26.9098,5.0552,0.2315,0.111
29.8817,2.3315,0.7225,0.1342
29.2924,7.3152,0.7337,0.5264
21.9786,7.0521,0.6961,0.4859
25.7742,6.9813,0.3907,0.2681
26.409,2.8598,0.2714,0.0664
27.713,7.745,0.5675,0.4341
20.8054,6.6853,0.3429,0.2263
23.5223,1.3643,0.1499,0.0113
23.6083,2.264,0.3777,0.0681
23.1561,5.5212,0.4804,0.2559
29.736,4.2556,0.9306,0.3653
20.4101,5.2743,0.3047,0.155
22.9043,7.931,0.544,0.4303
28.6569,5.5815,0.6918,0.3696
24.0249,5.818,0.8321,0.4691
20.9446,6.053,0.4365,0.2584
29.483,3.0659,0.9881,0.2624
27.5861,7.3449,0.5738,0.4146
27.7543,1.9666,0.8244,0.1203
29.6481,2.3016,0.3975,0.0726
26.4853,7.5659,0.4785,0.3576
21.1624,1.8079,0.599,0.0775
22.9886,3.1365,0.6962,0.1922
21.1334,4.9434,0.4496,0.2124
27.8905,6.951,0.0218,0.0149
27.7171,4.1672,0.2891,0.1111
29.7464,4.6428,0.5595,0.2427
21.0996,5.3249,0.0556,0.0286
21.2199,3.4726,0.1102,0.0345
22.7442,6.6333,0.2818,0.1838
28.818,6.8578,0.2589,0.1733
27.6652,2.2786,0.3733,0.0674
25.5937,6.8094,0.2483,0.1659
22.1957,3.0893,0.9244,0.2509
20.9102,7.1758,0.4118,0.2934
29.6671,7.8169,0.8545,0.658
22.0454,7.7815,0.66,0.5123
28.3229,1.4043,0.1471,0.0117
21.9469,3.752,0.8846,0.3037
26.6162,2.6581,0.0683,0.0152
26.5133,3.7445,0.2145,0.0729
22.2834,7.1429,0.5107,0.3613
29.7385,3.6892,0.4779,0.1587
28.0271,7.21,0.3707,0.2623
21.2069,2.1712,0.5853,0.0999
23.3375,3.2555,0.9514,0.2748
29.8577,2.6634,0.7544,0.1674
24.5318,5.3793,0.0372,0.0192
29.976,5.787,0.8873,0.4924
20.2431,4.0432,0.1703,0.064
22.9732,3.454,0.4104,0.1275
28.952,2.422,0.4061,0.0796
28.4375,3.9379,0.7892,0.2837
23.8627,7.0362,0.4929,0.3422
20.5608,5.3395,0.6962,0.3589
29.9497,7.5564,0.4462,0.3312
21.408,6.1773,0.7914,0.4787
20.1204,3.7395,0.5202,0.1785
25.4544,2.5624,0.5885,0.1251
21.825,2.7449,0.6358,0.1487
21.6277,4.3086,0.8613,0.3477
21.7398,2.5902,0.7335,0.1591
20.1847,5.7356,0.3976,0.2221
22.687,3.7374,0.4771,0.1629
21.1422,6.7306,0.6426,0.427
29.3907,5.516,0.2625,0.1383
24.9725,4.7008,0.5746,0.2548
25.9639,6.2771,0.3786,0.2313
23.0028,3.9199,0.931,0.336
28.1285,7.8226,0.5862,0.4529
27.1934,4.7174,0.488,0.2165
28.2858,5.9774,0.0571,0.0329
21.3261,1.8265,0.4758,0.0625
27.9648,6.1193,0.2731,0.1617
26.8874,5.4342,0.9397,0.4888
23.5575,7.7306,0.0952,0.0731
20.6367,2.6975,0.7686,0.1761
27.2478,6.6839,0.1177,0.0768
28.6681,1.5667,0.8554,0.0852
28.8398,5.373,0.8237,0.4218
21.5415,6.5992,0.3162,0.2055
24.5281,4.7847,0.2934,0.1329
21.4423,7.6441,0.564,0.4298
29.2061,7.0352,0.6922,0.4761
23.7393,2.2109,0.0761,0.0133
22.5784,3.1715,0.7374,0.2066
20.173,1.4424,0.3648,0.0312
22.3658,6.8256,0.8167,0.5499
29.7137,4.5245,0.2141,0.0902
28.3045,4.2985,0.9493,0.3779
22.3149,3.411,0.8426,0.258
26.8389,5.6541,0.3068,0.1668
29.3667,5.791,0.5086,0.2827
24.0464,7.2553,0.3663,0.2628
27.0644,4.6725,0.5037,0.221
26.1939,2.9316,0.8154,0.2059
28.98,2.6432,0.3496,0.077
29.0867,5.7018,0.8545,0.4671
25.415,1.2826,0.7634,0.0488
22.6948,4.1299,0.1643,0.063
25.9608,5.9478,0.8727,0.5025
20.4832,7.7053,0.8361,0.6438
23.509,7.6596,0.8758,0.6666
23.0702,7.175,0.8744,0.6207
20.4376,7.3598,0.4946,0.3625
26.3968,4.3818,0.294,0.12
25.462,4.7663,0.8644,0.389
27.477,6.646,0.0696,0.0452
27.0147,1.4682,0.7719,0.0678
25.5532,2.3295,0.4687,0.0876
22.0104,6.8911,0.1159,0.0789
23.5513,2.2041,0.5527,0.096
25.3845,4.7248,0.5337,0.2378
27.4312,6.9275,0.3428,0.2326
25.6583,2.5259,0.2889,0.0602
23.1796,2.9171,0.4987,0.1258
23.7847,2.4481,0.2396,0.0481
21.1869,1.4574,0.109,0.0095
25.2948,5.4596,0.5653,0.2964
26.4133,1.7516,0.0881,0.0107
28.292,6.3793,0.7623,0.4721
26.4699,4.8381,0.0815,0.0372
26.3325,6.5754,0.2265,0.1454
25.4339,6.452,0.4291,0.2703
27.4272,6.1799,0.3679,0.2204
26.8456,7.2104,0.3716,0.2635
21.3824,7.9805,0.5005,0.3995
26.9046,2.8087,0.7394,0.1766
27.9626,7.4295,0.4028,0.2945
24.6381,2.8281,0.3171,0.0767
24.7129,4.9556,0.5294,0.2493
28.0252,2.1444,0.5518,0.0914
28.1992,3.5838,0.6718,0.2161
24.2233,5.9054,0.6404,0.3669
24.8422,4.2121,0.8545,0.3342
28.5903,2.6766,0.1161,0.026
26.6954,7.7056,0.0751,0.0572
29.5595,4.4744,0.6382,0.2655
28.8102,5.7702,0.53,0.2937
21.0885,3.0725,0.1342,0.0362
20.3832,5.3038,0.9912,0.5074
24.7318,7.2641,0.5465,0.3921
27.5493,4.622,0.2901,0.1256
23.6245,7.2058,0.3519,0.2507
27.7566,7.8518,0.6332,0.4915
20.9819,6.7322,0.5029,0.3344
29.5561,3.3565,0.5606,0.1663
23.5271,3.5364,0.3697,0.118
28.3727,7.2257,0.8429,0.5976
22.1764,1.2664,0.1473,0.0091
29.5668,7.5274,0.6279,0.4643
20.436,5.8342,0.2566,0.146
29.0405,5.8746,0.4266,0.2411
24.661,2.1104,0.0002,0.0
22.3635,1.296,0.1838,0.0122
20.0905,1.94,0.2967,0.043
21.0849,3.4153,0.7269,0.2234
21.5666,4.6605,0.802,0.3542
22.6612,7.3117,0.8773,0.636
23.5926,3.4255,0.6131,0.1883
20.4444,5.7617,0.5872,0.3295
27.8691,3.81,0.4562,0.1579
20.2028,6.7317,0.9323,0.6207
23.2052,1.3205,0.5892,0.0409
27.0086,3.6842,0.8882,0.2959
25.0691,7.6329,0.8716,0.6592
29.1667,7.2454,0.7193,0.5108
21.1156,2.59,0.2164,0.047
25.2973,4.5877,0.9632,0.4152
21.1854,2.6973,0.792,0.1813
25.7595,5.4287,0.6062,0.3156
21.507,2.1892,0.5621,0.097
27.4217,6.8527,0.0161,0.0108
27.091,3.4441,0.331,0.1017
28.4891,1.7461,0.7675,0.0926
22.1562,4.3301,0.0126,0.0051
29.0095,6.6624,0.3134,0.2032
21.6162,3.8455,0.5825,0.206
22.7635,6.7772,0.5471,0.3653
23.2271,3.4967,0.1943,0.0612
23.4124,3.4838,0.6743,0.2114
28.7525,4.1574,0.5821,0.2228
27.2769,1.7365,0.7721,0.0925
20.7794,4.3482,0.842,0.344
22.5154,5.0423,0.4156,0.2003
22.7677,4.51,0.278,0.118
22.6492,3.6571,0.5502,0.1831
26.5493,6.4048,0.6443,0.402
26.4272,6.7138,0.0306,0.0201
24.5497,7.5854,0.4441,0.334
24.205,2.4887,0.0949,0.0194
25.1218,4.2151,0.5841,0.2285
24.928,5.7268,0.1026,0.0568
28.8139,2.4915,0.9057,0.1844
23.3134,3.5255,0.3009,0.0957
22.7527,6.3261,0.3852,0.2386
21.162,1.9771,0.4021,0.0598
29.1677,3.8803,0.297,0.1048
24.5613,7.0141,0.3343,0.231
24.5799,6.3239,0.1991,0.1229
26.4845,2.7507,0.2477,0.0576
29.2879,6.9481,0.1554,0.1054
22.8391,6.1883,0.6846,0.4139
25.9279,7.9436,0.6578,0.5185
21.1773,2.9123,0.0039,0.001
29.4888,2.6651,0.0232,0.0051
29.2899,6.3027,0.238,0.1452
25.8723,4.8201,0.0065,0.003
23.1742,5.975,0.924,0.5372
29.7056,3.8072,0.2587,0.0892
27.9705,7.0636,0.8847,0.6124
24.3585,3.1544,0.1152,0.032
29.254,5.1627,0.7329,0.3586
25.5458,3.4939,0.1632,0.0512
25.2206,4.5624,0.5511,0.2361
26.1789,2.1725,0.8712,0.1475
27.969,5.4042,0.0137,0.0071
20.3932,5.0202,0.7511,0.3615
24.0079,2.1516,0.7558,0.1267
20.4098,1.7903,0.7815,0.0996
20.7048,6.2434,0.5011,0.307
24.4794,1.4798,0.6812,0.0611
24.3087,2.4886,0.0254,0.0052
26.0851,1.3516,0.5531,0.0405
20.6264,6.3322,0.9949,0.6191
21.1517,6.337,0.8413,0.5235
20.6313,5.6183,0.2195,0.1197
29.738,1.8558,0.6994,0.093
25.9971,1.685,0.5356,0.0611
23.4491,7.6517,0.5319,0.4045
28.3276,2.1005,0.1495,0.024
23.0783,3.4281,0.8132,0.2502
29.6373,1.2832,0.9078,0.0577
24.787,1.4614,0.7359,0.0643
25.3419,5.4734,0.4448,0.2339
29.544,1.6054,0.8566,0.0891
29.4834,6.6916,0.515,0.3354
22.6834,6.2618,0.2314,0.1418
21.2613,3.3219,0.0045,0.0013
25.6087,6.1729,0.1421,0.0853
27.311,2.1797,0.9807,0.1665
27.5777,1.277,0.5191,0.0327
27.3723,1.2401,0.1227,0.0071
27.924,4.6892,0.8848,0.3893
24.4792,7.9475,0.9439,0.7463
23.3172,6.4658,0.8912,0.5648
28.6735,7.6004,0.2794,0.2091
25.9015,2.1215,0.4382,0.0717
24.9094,3.4726,0.3247,0.1012
24.9248,6.6155,0.5541,0.3591
20.2312,7.3787,0.7127,0.524
22.2411,6.5696,0.7199,0.4651
24.1876,6.8863,0.9871,0.669
20.2837,6.2442,0.5078,0.3114
21.447,3.658,0.8889,0.2964
26.5377,6.5435,0.5748,0.3671
26.3821,6.6392,0.5051,0.3278
29.7488,7.7152,0.2542,0.193
29.288,3.2501,0.0977,0.0279
21.4808,7.5439,0.0289,0.0217
28.5552,4.3215,0.9694,0.3881
27.1596,3.9423,0.8829,0.3185
29.2736,5.1402,0.9021,0.4392
22.7886,6.0356,0.517,0.3041
25.9114,2.7735,0.6954,0.1637
28.605,7.8982,0.7953,0.6203
29.9119,7.5666,0.7852,0.5836
28.4261,1.6307,0.3564,0.0382
24.1698,6.9198,0.6326,0.431
23.6904,5.9022,0.1535,0.088
25.8212,5.3443,0.4249,0.2173
20.9051,7.0203,0.9808,0.6826
28.7105,2.3677,0.3209,0.061
26.5476,3.1733,0.8392,0.2337
21.0554,5.1838,0.8582,0.4277
28.6038,3.8042,0.3574,0.1233
29.3687,2.8514,0.7752,0.188
23.1239,6.4313,0.6515,0.4106
27.3574,7.9142,0.0789,0.0618
20.2431,6.6123,0.0054,0.0035
23.9061,5.4543,0.004,0.0021
29.2607,6.6327,0.2818,0.1818
24.7458,3.8569,0.6157,0.2174
24.1063,5.4324,0.1158,0.0605
22.2317,3.7215,0.1845,0.0627
27.7168,4.2883,0.8902,0.3537
25.8769,1.2795,0.3489,0.0222
22.3631,3.0785,0.8814,0.2381
25.497,3.8784,0.0101,0.0036
26.8674,4.1935,0.9781,0.3793
27.6629,5.8794,0.0861,0.0488
29.4276,1.8551,0.8938,0.1188
24.5249,7.4791,0.3938,0.2916
25.9155,5.6864,0.6189,0.3391
26.2127,5.5727,0.1278,0.0684
21.7111,7.8394,0.1698,0.1329
22.7747,7.5212,0.5689,0.4251
28.1874,6.5115,0.0971,0.0615
22.0014,7.8733,0.3865,0.3038
26.9991,6.604,0.1079,0.0695
26.591,2.4435,0.8017,0.1596
25.6086,2.4268,0.6082,0.1202
20.3425,5.4893,0.3611,0.1921
27.95,2.3959,0.61,0.118
23.7804,1.5962,0.3192,0.0332
21.0467,5.1126,0.7997,0.3924
22.6865,6.9319,0.7059,0.483
22.5297,7.9145,0.3423,0.2703
29.1365,1.2293,0.6881,0.0386
28.043,3.299,0.2965,0.0864
28.6642,5.784,0.5865,0.326
23.2781,7.6559,0.5773,0.4394
20.33,7.2543,0.2006,0.1448
29.5196,1.6914,0.6206,0.0708
27.579,5.248,0.1343,0.0671
21.0524,7.788,0.5316,0.4136
21.6701,2.8514,0.9277,0.2279
21.1407,2.7815,0.9924,0.2364
28.1417,3.8186,0.8448,0.2931
22.8118,6.1379,0.7075,0.4239
23.9059,3.1962,0.5971,0.1685
27.8965,7.9159,0.5545,0.4341
24.819,7.169,0.6287,0.4446
20.3669,5.6861,0.806,0.4458
20.423,4.7374,0.5741,0.2588
24.7745,2.6947,0.3453,0.0785
24.2411,7.9422,0.0395,0.0312
25.4272,2.1791,0.9951,0.1694
22.9104,2.9128,0.8936,0.225
20.0587,1.323,0.8893,0.0623
28.0211,3.9744,0.7072,0.2572
25.2935,7.1748,0.1296,0.0917
28.6135,6.9367,0.257,0.1743
22.1847,4.4492,0.4517,0.189
23.1785,7.7663,0.2649,0.2048
23.02,5.8995,0.4412,0.253
23.4425,6.6778,0.5317,0.3489
29.8855,5.8865,0.2497,0.1412
26.752,1.8442,0.3034,0.0401
22.6545,5.5525,0.7864,0.422
20.9423,2.7069,0.4924,0.1133
22.0959,7.6871,0.7076,0.542
29.2092,6.5541,0.5237,0.3336
22.8295,5.3292,0.6135,0.3144
21.2793,2.3791,0.3554,0.0689
23.2286,1.5802,0.6622,0.0676
26.3899,3.5508,0.6614,0.2111
22.5109,5.759,0.7398,0.4135
20.8159,7.1938,0.9472,0.6769
26.3038,4.1852,0.3271,0.1267
21.2822,2.1566,0.4721,0.0798
28.6314,5.5157,0.5653,0.2981
22.9079,7.7902,0.2575,0.1998
26.3869,6.9984,0.0862,0.0593
26.9166,1.8309,0.8565,0.1119
21.9664,3.914,0.2006,0.0724
29.629,6.1569,0.6481,0.3852
24.4444,6.2323,0.9173,0.5574
20.4962,5.0398,0.7243,0.3501
27.7861,6.8032,0.2419,0.1608
24.2162,1.5356,0.287,0.0277
22.6924,2.8847,0.9177,0.2284
24.8924,6.222,0.5677,0.344
21.3689,3.9623,0.9009,0.3301
22.3654,3.5369,0.5265,0.1684
27.6211,1.8745,0.0118,0.0016
23.7629,5.9282,0.8154,0.4695
25.1624,3.28,0.9423,0.2739
22.3028,5.2879,0.9849,0.5008
22.777,1.6487,0.8854,0.0977
27.0917,7.9209,0.2013,0.1579
23.1223,4.4579,0.5692,0.2383
21.2756,2.6226,0.3142,0.0693
24.5987,7.593,0.3786,0.285
22.3043,6.8766,0.7173,0.487
20.0897,1.9315,0.4298,0.0618
29.2232,5.6947,0.3387,0.1849
28.9641,4.1738,0.7356,0.2827
26.8732,3.4562,0.6353,0.1962
21.9476,6.5088,0.3618,0.2315
24.5862,6.9585,0.322,0.2206
25.0334,6.414,0.0656,0.0411
26.7599,7.6702,0.156,0.1183
23.1867,7.7837,0.7978,0.6182
22.7064,7.7307,0.6766,0.5209
22.4767,3.1057,0.8075,0.2205
21.2365,1.559,0.2342,0.0234
24.8666,7.4343,0.2297,0.1689
28.4511,7.7617,0.1677,0.1284
21.3043,7.5683,0.9568,0.7216
21.8226,4.7943,0.0859,0.0392
25.6167,5.4961,0.0971,0.0512
24.7414,4.4068,0.8597,0.3543
27.8752,3.2798,0.5875,0.17
21.9889,4.0247,0.7029,0.262
29.5229,1.9244,0.8876,0.1249
24.5081,7.2259,0.7979,0.5694
27.2677,5.0928,0.5845,0.2826
22.7688,1.5314,0.2297,0.0221
23.2546,5.7208,0.5228,0.2897
23.3983,5.3465,0.2536,0.1303
22.9516,6.1141,0.3844,0.2293
20.5822,7.222,0.4093,0.2938
20.2254,6.6523,0.6186,0.4065
20.5667,2.2319,0.8518,0.1513
22.3362,4.6511,0.4208,0.1852
24.7965,6.8625,0.5705,0.3848
28.3991,6.737,0.6291,0.4134
28.0546,4.6981,0.8362,0.3686
25.7673,7.4491,0.6781,0.499
22.8445,2.0838,0.1421,0.0228
27.3816,3.473,0.703,0.2181
20.3419,1.2453,0.1835,0.0109
27.439,3.9037,0.219,0.0781
20.8689,4.0293,0.1614,0.0604
21.951,1.4702,0.1174,0.0104
27.953,3.1502,0.255,0.0702
27.0585,3.5902,0.4428,0.1431
27.9734,6.438,0.5052,0.3162
24.3374,6.1041,0.9073,0.539
24.1474,4.6472,0.1128,0.0494
24.4122,3.9315,0.6104,0.2205
25.4978,7.6093,0.1917,0.1444
27.8619,1.7794,0.2684,0.0334
21.9316,5.0499,0.8481,0.4098
24.4948,7.0427,0.5919,0.4108
23.7426,7.3705,0.9995,0.7296
20.422,6.1686,0.0523,0.0317
22.5799,1.7247,0.3654,0.0436
29.3261,7.6188,0.7406,0.555
29.9541,6.0784,0.2465,0.1444
28.5764,2.913,0.539,0.1345
21.8678,4.9257,0.1943,0.0913
22.302,3.3165,0.8601,0.2546
23.3471,4.8101,0.6321,0.2885
26.2278,3.8663,0.9806,0.3463
25.7217,1.9766,0.2918,0.043
28.9001,6.8436,0.9303,0.6213
22.1529,6.3477,0.5083,0.3163
22.1107,1.3878,0.2933,0.023
22.5114,1.9404,0.1641,0.0237
23.0912,4.588,0.8061,0.3488
23.372,4.8193,0.9514,0.4351
21.6413,3.1689,0.2297,0.0644
21.3778,6.3162,0.2117,0.1312
22.0941,5.1093,0.2588,0.1267
29.0637,3.1822,0.6109,0.17
25.8201,1.2951,0.1759,0.0115
25.168,6.4153,0.9419,0.59
28.5636,3.0213,0.6268,0.1637
23.0541,4.1374,0.5479,0.2105
29.1358,5.8067,0.655,0.3653
21.1846,4.5582,0.7751,0.334
28.1109,6.4948,0.3598,0.2273
21.3312,6.7602,0.0795,0.0531
25.9148,2.7383,0.161,0.0373
20.0144,6.237,0.8921,0.5466
23.8159,5.8882,0.7412,0.4236
23.4369,5.7999,0.9266,0.5211
25.7858,3.0654,0.1879,0.0502
20.0888,6.6217,0.2831,0.1851
29.9786,6.2739,0.7027,0.4262
29.6542,6.0966,0.9206,0.5413
29.3364,1.3664,0.1964,0.0147
28.9071,4.2108,0.4524,0.1757
24.4391,2.7337,0.0507,0.0118
23.639,2.3545,0.5914,0.1125
27.6142,7.1359,0.3426,0.2399
22.4425,7.519,0.9879,0.7385
24.9407,6.4388,0.1665,0.1047
23.4995,6.1722,0.4518,0.272
22.3237,5.3752,0.486,0.2517
28.9377,4.9463,0.649,0.3028
23.222,5.2565,0.7668,0.3867
23.2008,4.4197,0.6633,0.275
26.2263,3.2001,0.381,0.1072
27.441,5.4194,0.1852,0.0959
25.927,1.5613,0.5773,0.0574
21.9698,4.385,0.3993,0.1644
21.2832,2.7601,0.9947,0.2345
28.5382,7.4592,0.8747,0.6416
20.6271,3.7788,0.3336,0.1158
28.7731,4.534,0.4059,0.1716
27.4215,3.0252,0.9798,0.2568
24.4343,2.1604,0.9387,0.1581
21.062,7.9554,0.7709,0.6137
27.3042,1.9154,0.8834,0.1239
22.714,4.057,0.6699,0.2518
29.7801,6.3668,0.603,0.3717
21.4828,7.492,0.1993,0.1486
27.716,2.8323,0.5769,0.1391
27.7659,4.2993,0.2605,0.1038
24.6661,2.2489,0.4573,0.0815
28.0168,7.4472,0.9863,0.7229
29.5628,2.3208,0.3153,0.0582
22.9792,6.0988,0.6766,0.4025
20.3086,1.5869,0.6752,0.0698
20.8729,5.1212,0.1068,0.0525
28.3415,6.5986,0.8735,0.5613
21.017,4.8437,0.1401,0.0647
23.0666,5.6802,0.7856,0.432
26.2129,3.2702,0.4826,0.1395
26.0434,2.8049,0.1864,0.0445
23.9998,2.1844,0.0516,0.0088
29.9909,3.5536,0.656,0.2083
25.0654,2.1262,0.0186,0.0031
24.5685,2.1082,0.2188,0.0356
24.7621,6.5778,0.5178,0.3336
24.8416,5.2708,0.3382,0.1706
26.1202,7.8168,0.6126,0.4745
25.9997,4.1928,0.5711,0.2218
22.508,7.2748,0.5286,0.3813
24.8036,5.8692,0.6559,0.3729
20.9217,1.9795,0.5215,0.0777
24.075,6.0852,0.896,0.5307
28.3825,4.4532,0.8536,0.3539
23.3675,1.9989,0.1995,0.0301
27.8619,6.2028,0.5642,0.3391
22.1264,4.9013,0.9145,0.4272
21.9226,3.3954,0.2192,0.0668
24.3313,5.006,0.0086,0.0041
24.7936,6.7391,0.6749,0.4464
24.2546,3.4601,0.8755,0.2719
28.1659,4.9506,0.8077,0.3777
23.8761,3.7242,0.5343,0.1812
21.2145,7.4322,0.9482,0.7014
28.415,4.4232,0.5552,0.2284
22.9727,1.6977,0.195,0.0226
27.6791,5.5345,0.1349,0.0715
21.2921,4.7853,0.6935,0.3157
23.1982,6.2804,0.6328,0.3886
23.2413,4.3909,0.7918,0.3258
26.7297,6.4393,0.7959,0.4993
29.4346,3.8711,0.0895,0.0315
21.8042,5.7938,0.9392,0.529
21.9144,2.2176,0.3652,0.0641
21.834,3.8007,0.8976,0.313
26.0626,1.9348,0.0965,0.0138
29.7631,5.6328,0.5232,0.2819
25.4518,1.3279,0.4466,0.0313
23.652,2.7811,0.6812,0.1615
22.3013,3.9152,0.5639,0.2035
29.5547,5.4095,0.8004,0.4124
26.1783,3.1924,0.254,0.0713
27.1296,4.7674,0.4436,0.1991
28.4542,3.8736,0.0367,0.0129
20.7769,3.9108,0.5098,0.1842
24.6542,6.2007,0.7068,0.427
21.434,2.1903,0.0409,0.0071
29.5847,7.7851,0.7154,0.5486
25.1173,7.975,0.6139,0.4867
27.4571,3.0314,0.3233,0.0849
28.625,5.1138,0.5478,0.2655
26.9725,3.4847,0.5747,0.1792
23.8057,5.3088,0.9127,0.465
22.4531,5.0748,0.0339,0.0165
22.3615,6.3582,0.5933,0.3698
21.2484,4.8419,0.0754,0.0348
20.2839,4.3496,0.4454,0.1822
25.6897,4.8611,0.4355,0.2004
23.828,5.67,0.1599,0.0876
21.4304,7.362,0.2413,0.1766
22.7149,1.8245,0.0323,0.0042
21.1607,2.2779,0.1333,0.0243
20.8885,1.3905,0.8536,0.0673
26.6307,4.3939,0.2616,0.1071
29.485,2.2817,0.6117,0.1104
26.192,6.2507,0.0096,0.0059
28.469,6.8665,0.7201,0.483
26.6435,6.308,0.6671,0.4092
20.4307,6.7921,0.5393,0.3624
25.0893,5.7532,0.4087,0.2272
28.8627,6.6622,0.1042,0.0676
23.2201,4.0566,0.7521,0.2824
21.6922,4.7604,0.7422,0.3357
22.8392,3.0564,0.8781,0.2349
24.7327,7.0105,0.3336,0.2303
28.1857,2.8513,0.075,0.0182
21.1357,2.5999,0.8191,0.1788
28.1258,4.1047,0.8083,0.3052
27.9338,5.3051,0.4232,0.2139
29.1841,1.4762,0.0721,0.0064
20.9532,4.7036,0.7502,0.3351
23.7754,6.4756,0.4976,0.3156
25.064,3.7085,0.9526,0.3209
25.4468,5.0831,0.1515,0.0733
20.2101,6.7374,0.1689,0.1125
25.3407,4.7593,0.7556,0.3396
26.6324,2.7793,0.6226,0.1468
24.7153,6.6744,0.7838,0.513
22.8644,4.3953,0.5932,0.2445
22.4618,4.7852,0.1757,0.0798
26.2898,7.0068,0.0486,0.0335
27.2857,2.6328,0.852,0.1871
25.2204,3.3118,0.7777,0.2287
22.4123,5.8876,0.6346,0.3635
25.5476,4.4448,0.6127,0.2546
27.5332,4.2901,0.2802,0.1114
27.8333,6.3821,0.7562,0.4689
29.561,2.8155,0.1186,0.0283
27.1154,5.9461,0.8971,0.5154
29.5381,7.0387,0.7148,0.4917
25.3686,3.4999,0.395,0.1241
25.4408,1.6566,0.8,0.0886
29.3241,3.3717,0.4366,0.1303
23.4012,6.7456,0.6258,0.4153
25.8286,3.8345,0.9574,0.3351
29.6109,1.7735,0.9704,0.1199
21.863,4.8326,0.7105,0.3268
22.3733,6.3778,0.8012,0.501
26.4832,6.6468,0.0133,0.0086
26.1239,5.6722,0.3669,0.2004
29.55,1.8666,0.7927,0.1064
20.5505,1.2072,0.443,0.0237
29.4938,2.5646,0.5135,0.1085
26.8979,6.5489,0.0837,0.0535
28.3332,6.7889,0.9761,0.6469
24.3169,5.4951,0.0659,0.0349
29.9628,3.4111,0.4877,0.1475
22.0014,4.6041,0.4303,0.1873
29.4035,6.6122,0.8437,0.5424
26.2307,4.4387,0.5208,0.2159
22.5671,4.2978,0.691,0.2777
28.4774,2.8167,0.8965,0.2143
20.4049,3.2853,0.9708,0.285
29.4034,1.6494,0.0404,0.0044
27.3108,5.4641,0.3515,0.1838
26.001,5.3108,0.2117,0.1075
29.5256,3.074,0.7997,0.213
27.8522,3.1339,0.9856,0.2697
23.9816,7.8349,0.4131,0.3219
20.3578,3.5672,0.8398,0.2723
27.7578,1.5333,0.9531,0.0912
20.5897,5.02,0.9652,0.4644
27.8952,7.4259,0.9611,0.7024
23.3354,6.1524,0.8225,0.4937
28.593,3.439,0.8964,0.2743
26.8018,4.9263,0.0559,0.0261
27.0625,7.0458,0.0511,0.0353
28.4761,1.7906,0.5194,0.0653
22.6718,3.3701,0.8471,0.2555
20.432,7.1108,0.2588,0.1828
27.1053,2.893,0.5624,0.1394
25.2195,4.8251,0.7252,0.3311
26.5021,2.6522,0.3609,0.0801
26.6932,1.4198,0.001,0.0001
25.5825,7.8515,0.3785,0.2948
29.2943,1.9462,0.4115,0.0589
25.7936,4.6143,0.0359,0.0155
20.9373,1.8243,0.7078,0.0929
20.4166,3.9704,0.6017,0.2214
26.2358,3.8672,0.9189,0.3246
28.9543,4.038,0.5109,0.189
20.4175,4.9899,0.6649,0.3178
24.8148,7.4418,0.4141,0.3049
26.2768,4.1372,0.5704,0.218
27.4426,5.1457,0.3453,0.1688
20.5601,7.5186,0.8153,0.6113
22.7702,3.9101,0.3814,0.1373
22.582,5.3533,0.9106,0.4692
26.0465,7.6772,0.3933,0.2988
20.4368,3.8481,0.7753,0.275
26.7661,7.1376,0.4992,0.3502
26.8442,7.5885,0.1972,0.1478
21.0194,5.7936,0.8787,0.4956
22.8942,6.3812,0.7549,0.4719
26.402,5.5766,0.2183,0.117
25.3443,3.9288,0.797,0.2872
24.088,2.0727,0.1758,0.0279
29.9651,4.7599,0.9386,0.4186
24.2327,5.3593,0.8764,0.4509
22.1078,4.8416,0.6795,0.3131
20.5672,7.9476,0.3063,0.2438
20.8096,6.3334,0.1388,0.0864
29.2316,1.9296,0.6276,0.0887
27.0858,1.4986,0.2829,0.0259
22.9837,6.6189,0.685,0.4456
23.1279,2.06,0.8592,0.1354
23.4568,2.6357,0.4898,0.1084
24.3788,7.6814,0.7687,0.586
29.1917,2.3569,0.822,0.1552
